ID,KP,AP,F10.7,DENSITY
947100,2.00E+01,7.00E+00,1.19E+02,1.13E-12
947160,2.00E+01,7.00E+00,1.19E+02,1.16E-12
947220,2.00E+01,7.00E+00,1.19E+02,1.26E-12
947280,2.00E+01,7.00E+00,1.19E+02,1.37E-12
947340,2.00E+01,7.00E+00,1.19E+02,1.41E-12
947400,2.00E+01,7.00E+00,1.19E+02,1.44E-12
947460,2.00E+01,7.00E+00,1.19E+02,1.56E-12
947520,2.00E+01,7.00E+00,1.19E+02,1.47E-12
947580,2.00E+01,7.00E+00,1.19E+02,1.54E-12
947640,2.00E+01,7.00E+00,1.19E+02,1.57E-12
947700,2.00E+01,7.00E+00,1.19E+02,1.71E-12
947760,2.00E+01,7.00E+00,1.19E+02,1.88E-12
947820,2.00E+01,7.00E+00,1.19E+02,2.02E-12
947880,2.00E+01,7.00E+00,1.19E+02,2.11E-12
947940,2.00E+01,7.00E+00,1.19E+02,2.19E-12
948000,2.00E+01,7.00E+00,1.19E+02,2.30E-12
948060,2.00E+01,7.00E+00,1.19E+02,2.40E-12
948120,2.00E+01,7.00E+00,1.19E+02,2.53E-12
948180,2.00E+01,7.00E+00,1.19E+02,2.53E-12
948240,2.00E+01,7.00E+00,1.19E+02,2.61E-12
948300,2.00E+01,7.00E+00,1.19E+02,2.69E-12
948360,2.00E+01,7.00E+00,1.19E+02,2.81E-12
948420,2.00E+01,7.00E+00,1.19E+02,2.87E-12
948480,2.00E+01,7.00E+00,1.19E+02,2.92E-12
948540,2.00E+01,7.00E+00,1.19E+02,2.96E-12
948600,2.00E+01,7.00E+00,1.19E+02,3.01E-12
948660,2.00E+01,7.00E+00,1.19E+02,3.01E-12
948720,2.00E+01,7.00E+00,1.19E+02,3.00E-12
948780,2.00E+01,7.00E+00,1.19E+02,2.97E-12
948840,2.00E+01,7.00E+00,1.19E+02,2.82E-12
948900,2.00E+01,7.00E+00,1.19E+02,2.66E-12
948960,2.00E+01,7.00E+00,1.19E+02,2.52E-12
949020,2.00E+01,7.00E+00,1.19E+02,2.35E-12
949080,2.00E+01,7.00E+00,1.19E+02,2.26E-12
949140,2.00E+01,7.00E+00,1.19E+02,2.25E-12
949200,2.00E+01,7.00E+00,1.19E+02,2.22E-12
949260,2.00E+01,7.00E+00,1.19E+02,2.29E-12
949320,2.00E+01,7.00E+00,1.19E+02,2.34E-12
949380,2.00E+01,7.00E+00,1.19E+02,2.26E-12
949440,2.00E+01,7.00E+00,1.19E+02,2.22E-12
949500,2.00E+01,7.00E+00,1.19E+02,2.25E-12
949560,2.00E+01,7.00E+00,1.19E+02,2.30E-12
949620,2.00E+01,7.00E+00,1.19E+02,2.13E-12
949680,2.00E+01,7.00E+00,1.19E+02,2.07E-12
949740,2.00E+01,7.00E+00,1.19E+02,1.90E-12
949800,2.00E+01,7.00E+00,1.19E+02,1.64E-12
949860,2.00E+01,7.00E+00,1.19E+02,1.43E-12
949920,2.00E+01,7.00E+00,1.19E+02,1.44E-12
949980,2.00E+01,7.00E+00,1.19E+02,1.56E-12
950040,2.00E+01,7.00E+00,1.19E+02,1.55E-12
950100,2.00E+01,7.00E+00,1.19E+02,1.55E-12
950160,2.00E+01,7.00E+00,1.19E+02,1.32E-12
950220,2.00E+01,7.00E+00,1.19E+02,1.28E-12
950280,2.00E+01,7.00E+00,1.19E+02,1.34E-12
950340,2.00E+01,7.00E+00,1.19E+02,1.25E-12
950400,1.30E+01,5.00E+00,1.18E+02,1.12E-12
950460,1.30E+01,5.00E+00,1.18E+02,1.09E-12
950520,1.30E+01,5.00E+00,1.18E+02,1.02E-12
950580,1.30E+01,5.00E+00,1.18E+02,1.03E-12
950640,1.30E+01,5.00E+00,1.18E+02,1.01E-12
950700,1.30E+01,5.00E+00,1.18E+02,9.81E-13
950760,1.30E+01,5.00E+00,1.18E+02,9.33E-13
950820,1.30E+01,5.00E+00,1.18E+02,9.13E-13
950880,1.30E+01,5.00E+00,1.18E+02,9.19E-13
950940,1.30E+01,5.00E+00,1.18E+02,9.29E-13
951000,1.30E+01,5.00E+00,1.18E+02,9.50E-13
951060,1.30E+01,5.00E+00,1.18E+02,1.01E-12
951120,1.30E+01,5.00E+00,1.18E+02,1.06E-12
951180,1.30E+01,5.00E+00,1.18E+02,1.13E-12
951240,1.30E+01,5.00E+00,1.18E+02,1.23E-12
951300,1.30E+01,5.00E+00,1.18E+02,1.40E-12
951360,1.30E+01,5.00E+00,1.18E+02,1.41E-12
951420,1.30E+01,5.00E+00,1.18E+02,1.42E-12
951480,1.30E+01,5.00E+00,1.18E+02,1.45E-12
951540,1.30E+01,5.00E+00,1.18E+02,1.51E-12
951600,1.30E+01,5.00E+00,1.18E+02,1.48E-12
951660,1.30E+01,5.00E+00,1.18E+02,1.48E-12
951720,1.30E+01,5.00E+00,1.18E+02,1.38E-12
951780,1.30E+01,5.00E+00,1.18E+02,1.30E-12
951840,1.30E+01,5.00E+00,1.18E+02,1.26E-12
951900,1.30E+01,5.00E+00,1.18E+02,1.12E-12
951960,1.30E+01,5.00E+00,1.18E+02,9.69E-13
952020,1.30E+01,5.00E+00,1.18E+02,8.94E-13
952080,1.30E+01,5.00E+00,1.18E+02,8.94E-13
952140,1.30E+01,5.00E+00,1.18E+02,9.19E-13
952200,1.30E+01,5.00E+00,1.18E+02,9.63E-13
952260,1.30E+01,5.00E+00,1.18E+02,9.99E-13
952320,1.30E+01,5.00E+00,1.18E+02,1.03E-12
952380,1.30E+01,5.00E+00,1.18E+02,1.06E-12
952440,1.30E+01,5.00E+00,1.18E+02,1.11E-12
952500,1.30E+01,5.00E+00,1.18E+02,1.14E-12
952560,1.30E+01,5.00E+00,1.18E+02,1.27E-12
952620,1.30E+01,5.00E+00,1.18E+02,1.22E-12
952680,1.30E+01,5.00E+00,1.18E+02,1.52E-12
952740,1.30E+01,5.00E+00,1.18E+02,1.33E-12
952800,1.30E+01,5.00E+00,1.18E+02,1.48E-12
952860,1.30E+01,5.00E+00,1.18E+02,1.47E-12
952920,1.30E+01,5.00E+00,1.18E+02,1.43E-12
952980,1.30E+01,5.00E+00,1.18E+02,1.39E-12
953040,1.30E+01,5.00E+00,1.18E+02,1.47E-12
953100,1.30E+01,5.00E+00,1.18E+02,1.54E-12
953160,1.30E+01,5.00E+00,1.18E+02,1.63E-12
953220,1.30E+01,5.00E+00,1.18E+02,1.68E-12
953280,1.30E+01,5.00E+00,1.18E+02,1.77E-12
953340,1.30E+01,5.00E+00,1.18E+02,1.85E-12
953400,1.30E+01,5.00E+00,1.18E+02,1.95E-12
953460,1.30E+01,5.00E+00,1.18E+02,2.03E-12
953520,1.30E+01,5.00E+00,1.18E+02,2.16E-12
953580,1.30E+01,5.00E+00,1.18E+02,2.27E-12
953640,1.30E+01,5.00E+00,1.18E+02,2.39E-12
953700,1.30E+01,5.00E+00,1.18E+02,2.50E-12
953760,1.30E+01,5.00E+00,1.18E+02,2.63E-12
953820,1.30E+01,5.00E+00,1.18E+02,2.74E-12
953880,1.30E+01,5.00E+00,1.18E+02,2.80E-12
953940,1.30E+01,5.00E+00,1.18E+02,2.81E-12
954000,1.30E+01,5.00E+00,1.18E+02,2.82E-12
954060,1.30E+01,5.00E+00,1.18E+02,2.82E-12
954120,1.30E+01,5.00E+00,1.18E+02,2.78E-12
954180,1.30E+01,5.00E+00,1.18E+02,2.86E-12
954240,1.30E+01,5.00E+00,1.18E+02,2.87E-12
954300,1.30E+01,5.00E+00,1.18E+02,2.83E-12
954360,1.30E+01,5.00E+00,1.18E+02,2.76E-12
954420,1.30E+01,5.00E+00,1.18E+02,2.71E-12
954480,1.30E+01,5.00E+00,1.18E+02,2.57E-12
954540,1.30E+01,5.00E+00,1.18E+02,2.49E-12
954600,1.30E+01,5.00E+00,1.18E+02,2.47E-12
954660,1.30E+01,5.00E+00,1.18E+02,2.50E-12
954720,1.30E+01,5.00E+00,1.18E+02,2.48E-12
954780,1.30E+01,5.00E+00,1.18E+02,2.40E-12
954840,1.30E+01,5.00E+00,1.18E+02,2.31E-12
954900,1.30E+01,5.00E+00,1.18E+02,2.21E-12
954960,1.30E+01,5.00E+00,1.18E+02,2.14E-12
955020,1.30E+01,5.00E+00,1.18E+02,2.05E-12
955080,1.30E+01,5.00E+00,1.18E+02,1.96E-12
955140,1.30E+01,5.00E+00,1.18E+02,1.81E-12
955200,1.30E+01,5.00E+00,1.18E+02,1.78E-12
955260,1.30E+01,5.00E+00,1.18E+02,1.78E-12
955320,1.30E+01,5.00E+00,1.18E+02,1.71E-12
955380,1.30E+01,5.00E+00,1.18E+02,1.72E-12
955440,1.30E+01,5.00E+00,1.18E+02,1.76E-12
955500,1.30E+01,5.00E+00,1.18E+02,1.67E-12
955560,1.30E+01,5.00E+00,1.18E+02,1.55E-12
955620,1.30E+01,5.00E+00,1.18E+02,1.76E-12
955680,1.30E+01,5.00E+00,1.18E+02,1.79E-12
955740,1.30E+01,5.00E+00,1.18E+02,1.55E-12
955800,1.30E+01,5.00E+00,1.18E+02,1.42E-12
955860,1.30E+01,5.00E+00,1.18E+02,1.11E-12
955920,1.30E+01,5.00E+00,1.18E+02,1.09E-12
955980,1.30E+01,5.00E+00,1.18E+02,1.11E-12
956040,1.30E+01,5.00E+00,1.18E+02,1.09E-12
956100,1.30E+01,5.00E+00,1.18E+02,1.06E-12
956160,1.30E+01,5.00E+00,1.18E+02,1.01E-12
956220,1.30E+01,5.00E+00,1.18E+02,9.89E-13
956280,1.30E+01,5.00E+00,1.18E+02,9.66E-13
956340,1.30E+01,5.00E+00,1.18E+02,1.04E-12
956400,1.30E+01,5.00E+00,1.18E+02,1.02E-12
956460,1.30E+01,5.00E+00,1.18E+02,1.02E-12
956520,1.30E+01,5.00E+00,1.18E+02,1.10E-12
956580,1.30E+01,5.00E+00,1.18E+02,1.16E-12
956640,1.30E+01,5.00E+00,1.18E+02,1.20E-12
956700,1.30E+01,5.00E+00,1.18E+02,1.23E-12
956760,1.30E+01,5.00E+00,1.18E+02,1.26E-12
956820,1.30E+01,5.00E+00,1.18E+02,1.26E-12
956880,1.30E+01,5.00E+00,1.18E+02,1.31E-12
956940,1.30E+01,5.00E+00,1.18E+02,1.34E-12
957000,1.30E+01,5.00E+00,1.18E+02,1.33E-12
957060,1.30E+01,5.00E+00,1.18E+02,1.37E-12
957120,1.30E+01,5.00E+00,1.18E+02,1.37E-12
957180,1.30E+01,5.00E+00,1.18E+02,1.30E-12
957240,1.30E+01,5.00E+00,1.18E+02,1.23E-12
957300,1.30E+01,5.00E+00,1.18E+02,1.25E-12
957360,1.30E+01,5.00E+00,1.18E+02,1.23E-12
957420,1.30E+01,5.00E+00,1.18E+02,1.18E-12
957480,1.30E+01,5.00E+00,1.18E+02,1.14E-12
957540,1.30E+01,5.00E+00,1.18E+02,1.09E-12
957600,1.30E+01,5.00E+00,1.18E+02,1.08E-12
957660,1.30E+01,5.00E+00,1.18E+02,9.67E-13
957720,1.30E+01,5.00E+00,1.18E+02,9.79E-13
957780,1.30E+01,5.00E+00,1.18E+02,1.03E-12
957840,1.30E+01,5.00E+00,1.18E+02,9.77E-13
957900,1.30E+01,5.00E+00,1.18E+02,9.80E-13
957960,1.30E+01,5.00E+00,1.18E+02,9.87E-13
958020,1.30E+01,5.00E+00,1.18E+02,9.89E-13
958080,1.30E+01,5.00E+00,1.18E+02,9.28E-13
958140,1.30E+01,5.00E+00,1.18E+02,7.87E-13
958200,1.30E+01,5.00E+00,1.18E+02,7.56E-13
958260,1.30E+01,5.00E+00,1.18E+02,9.78E-13
958320,1.30E+01,5.00E+00,1.18E+02,1.13E-12
958380,1.30E+01,5.00E+00,1.18E+02,1.05E-12
958440,1.30E+01,5.00E+00,1.18E+02,1.15E-12
958500,1.30E+01,5.00E+00,1.18E+02,1.27E-12
958560,1.30E+01,5.00E+00,1.18E+02,1.35E-12
958620,1.30E+01,5.00E+00,1.18E+02,1.36E-12
958680,1.30E+01,5.00E+00,1.18E+02,1.41E-12
958740,1.30E+01,5.00E+00,1.18E+02,1.46E-12
958800,1.30E+01,5.00E+00,1.18E+02,1.55E-12
958860,1.30E+01,5.00E+00,1.18E+02,1.68E-12
958920,1.30E+01,5.00E+00,1.18E+02,1.77E-12
958980,1.30E+01,5.00E+00,1.18E+02,1.89E-12
959040,1.30E+01,5.00E+00,1.18E+02,1.98E-12
959100,1.30E+01,5.00E+00,1.18E+02,2.08E-12
959160,1.30E+01,5.00E+00,1.18E+02,2.17E-12
959220,1.30E+01,5.00E+00,1.18E+02,2.25E-12
959280,1.30E+01,5.00E+00,1.18E+02,2.32E-12
959340,1.30E+01,5.00E+00,1.18E+02,2.40E-12
959400,1.30E+01,5.00E+00,1.18E+02,2.51E-12
959460,1.30E+01,5.00E+00,1.18E+02,2.58E-12
959520,1.30E+01,5.00E+00,1.18E+02,2.66E-12
959580,1.30E+01,5.00E+00,1.18E+02,2.71E-12
959640,1.30E+01,5.00E+00,1.18E+02,2.79E-12
959700,1.30E+01,5.00E+00,1.18E+02,2.75E-12
959760,1.30E+01,5.00E+00,1.18E+02,2.73E-12
959820,1.30E+01,5.00E+00,1.18E+02,2.67E-12
959880,1.30E+01,5.00E+00,1.18E+02,2.65E-12
959940,1.30E+01,5.00E+00,1.18E+02,2.63E-12
960000,1.30E+01,5.00E+00,1.18E+02,2.54E-12
960060,1.30E+01,5.00E+00,1.18E+02,2.42E-12
960120,1.30E+01,5.00E+00,1.18E+02,2.37E-12
960180,1.30E+01,5.00E+00,1.18E+02,2.31E-12
960240,1.30E+01,5.00E+00,1.18E+02,2.21E-12
960300,1.30E+01,5.00E+00,1.18E+02,2.15E-12
960360,1.30E+01,5.00E+00,1.18E+02,2.15E-12
960420,1.30E+01,5.00E+00,1.18E+02,2.04E-12
960480,1.30E+01,5.00E+00,1.18E+02,1.83E-12
960540,1.30E+01,5.00E+00,1.18E+02,1.72E-12
960600,1.30E+01,5.00E+00,1.18E+02,1.69E-12
960660,1.30E+01,5.00E+00,1.18E+02,1.62E-12
960720,1.30E+01,5.00E+00,1.18E+02,1.59E-12
960780,1.30E+01,5.00E+00,1.18E+02,1.55E-12
960840,1.30E+01,5.00E+00,1.18E+02,1.54E-12
960900,1.30E+01,5.00E+00,1.18E+02,1.52E-12
960960,1.30E+01,5.00E+00,1.18E+02,1.50E-12
961020,1.30E+01,5.00E+00,1.18E+02,1.51E-12
961080,1.30E+01,5.00E+00,1.18E+02,1.38E-12
961140,1.30E+01,5.00E+00,1.18E+02,1.26E-12
961200,2.00E+01,7.00E+00,1.18E+02,1.10E-12
961260,2.00E+01,7.00E+00,1.18E+02,1.09E-12
961320,2.00E+01,7.00E+00,1.18E+02,9.69E-13
961380,2.00E+01,7.00E+00,1.18E+02,9.55E-13
961440,2.00E+01,7.00E+00,1.18E+02,9.31E-13
961500,2.00E+01,7.00E+00,1.18E+02,9.73E-13
961560,2.00E+01,7.00E+00,1.18E+02,8.98E-13
961620,2.00E+01,7.00E+00,1.18E+02,9.60E-13
961680,2.00E+01,7.00E+00,1.18E+02,9.71E-13
961740,2.00E+01,7.00E+00,1.18E+02,9.40E-13
961800,2.00E+01,7.00E+00,1.18E+02,9.23E-13
961860,2.00E+01,7.00E+00,1.18E+02,9.58E-13
961920,2.00E+01,7.00E+00,1.18E+02,9.81E-13
961980,2.00E+01,7.00E+00,1.18E+02,9.97E-13
962040,2.00E+01,7.00E+00,1.18E+02,1.05E-12
962100,2.00E+01,7.00E+00,1.18E+02,1.18E-12
962160,2.00E+01,7.00E+00,1.18E+02,1.31E-12
962220,2.00E+01,7.00E+00,1.18E+02,1.38E-12
962280,2.00E+01,7.00E+00,1.18E+02,1.43E-12
962340,2.00E+01,7.00E+00,1.18E+02,1.47E-12
962400,2.00E+01,7.00E+00,1.18E+02,1.44E-12
962460,2.00E+01,7.00E+00,1.18E+02,1.45E-12
962520,2.00E+01,7.00E+00,1.18E+02,1.47E-12
962580,2.00E+01,7.00E+00,1.18E+02,1.47E-12
962640,2.00E+01,7.00E+00,1.18E+02,1.46E-12
962700,2.00E+01,7.00E+00,1.18E+02,1.43E-12
962760,2.00E+01,7.00E+00,1.18E+02,1.37E-12
962820,2.00E+01,7.00E+00,1.18E+02,1.33E-12
962880,2.00E+01,7.00E+00,1.18E+02,1.28E-12
962940,2.00E+01,7.00E+00,1.18E+02,1.26E-12
963000,2.00E+01,7.00E+00,1.18E+02,1.21E-12
963060,2.00E+01,7.00E+00,1.18E+02,1.18E-12
963120,2.00E+01,7.00E+00,1.18E+02,1.12E-12
963180,2.00E+01,7.00E+00,1.18E+02,1.09E-12
963240,2.00E+01,7.00E+00,1.18E+02,1.02E-12
963300,2.00E+01,7.00E+00,1.18E+02,9.29E-13
963360,2.00E+01,7.00E+00,1.18E+02,8.95E-13
963420,2.00E+01,7.00E+00,1.18E+02,8.62E-13
963480,2.00E+01,7.00E+00,1.18E+02,8.57E-13
963540,2.00E+01,7.00E+00,1.18E+02,8.16E-13
963600,2.00E+01,7.00E+00,1.18E+02,8.33E-13
963660,2.00E+01,7.00E+00,1.18E+02,9.17E-13
963720,2.00E+01,7.00E+00,1.18E+02,9.33E-13
963780,2.00E+01,7.00E+00,1.18E+02,1.01E-12
963840,2.00E+01,7.00E+00,1.18E+02,1.07E-12
963900,2.00E+01,7.00E+00,1.18E+02,1.15E-12
963960,2.00E+01,7.00E+00,1.18E+02,1.24E-12
964020,2.00E+01,7.00E+00,1.18E+02,1.38E-12
964080,2.00E+01,7.00E+00,1.18E+02,1.39E-12
964140,2.00E+01,7.00E+00,1.18E+02,1.42E-12
964200,2.00E+01,7.00E+00,1.18E+02,1.45E-12
964260,2.00E+01,7.00E+00,1.18E+02,1.42E-12
964320,2.00E+01,7.00E+00,1.18E+02,1.58E-12
964380,2.00E+01,7.00E+00,1.18E+02,1.63E-12
964440,2.00E+01,7.00E+00,1.18E+02,1.68E-12
964500,2.00E+01,7.00E+00,1.18E+02,1.73E-12
964560,2.00E+01,7.00E+00,1.18E+02,1.83E-12
964620,2.00E+01,7.00E+00,1.18E+02,1.93E-12
964680,2.00E+01,7.00E+00,1.18E+02,2.03E-12
964740,2.00E+01,7.00E+00,1.18E+02,2.12E-12
964800,2.00E+01,7.00E+00,1.18E+02,2.24E-12
964860,2.00E+01,7.00E+00,1.18E+02,2.38E-12
964920,2.00E+01,7.00E+00,1.18E+02,2.48E-12
964980,2.00E+01,7.00E+00,1.18E+02,2.52E-12
965040,2.00E+01,7.00E+00,1.18E+02,2.53E-12
965100,2.00E+01,7.00E+00,1.18E+02,2.54E-12
965160,2.00E+01,7.00E+00,1.18E+02,2.57E-12
965220,2.00E+01,7.00E+00,1.18E+02,2.62E-12
965280,2.00E+01,7.00E+00,1.18E+02,2.69E-12
965340,2.00E+01,7.00E+00,1.18E+02,2.74E-12
965400,2.00E+01,7.00E+00,1.18E+02,2.79E-12
965460,2.00E+01,7.00E+00,1.18E+02,2.63E-12
965520,2.00E+01,7.00E+00,1.18E+02,2.39E-12
965580,2.00E+01,7.00E+00,1.18E+02,2.24E-12
965640,2.00E+01,7.00E+00,1.18E+02,2.30E-12
965700,2.00E+01,7.00E+00,1.18E+02,2.35E-12
965760,2.00E+01,7.00E+00,1.18E+02,2.29E-12
965820,2.00E+01,7.00E+00,1.18E+02,2.16E-12
965880,2.00E+01,7.00E+00,1.18E+02,2.15E-12
965940,2.00E+01,7.00E+00,1.18E+02,2.04E-12
966000,2.00E+01,7.00E+00,1.18E+02,1.86E-12
966060,2.00E+01,7.00E+00,1.18E+02,1.74E-12
966120,2.00E+01,7.00E+00,1.18E+02,1.62E-12
966180,2.00E+01,7.00E+00,1.18E+02,1.60E-12
966240,2.00E+01,7.00E+00,1.18E+02,1.63E-12
966300,2.00E+01,7.00E+00,1.18E+02,1.81E-12
966360,2.00E+01,7.00E+00,1.18E+02,1.58E-12
966420,2.00E+01,7.00E+00,1.18E+02,1.58E-12
966480,2.00E+01,7.00E+00,1.18E+02,1.40E-12
966540,2.00E+01,7.00E+00,1.18E+02,1.43E-12
966600,2.00E+01,7.00E+00,1.18E+02,1.48E-12
966660,2.00E+01,7.00E+00,1.18E+02,1.38E-12
966720,2.00E+01,7.00E+00,1.18E+02,1.33E-12
966780,2.00E+01,7.00E+00,1.18E+02,1.02E-12
966840,2.00E+01,7.00E+00,1.18E+02,8.37E-13
966900,2.00E+01,7.00E+00,1.18E+02,7.83E-13
966960,2.00E+01,7.00E+00,1.18E+02,8.49E-13
967020,2.00E+01,7.00E+00,1.18E+02,8.96E-13
967080,2.00E+01,7.00E+00,1.18E+02,9.02E-13
967140,2.00E+01,7.00E+00,1.18E+02,9.57E-13
967200,2.00E+01,7.00E+00,1.18E+02,1.01E-12
967260,2.00E+01,7.00E+00,1.18E+02,9.85E-13
967320,2.00E+01,7.00E+00,1.18E+02,1.02E-12
967380,2.00E+01,7.00E+00,1.18E+02,1.00E-12
967440,2.00E+01,7.00E+00,1.18E+02,9.54E-13
967500,2.00E+01,7.00E+00,1.18E+02,9.61E-13
967560,2.00E+01,7.00E+00,1.18E+02,1.03E-12
967620,2.00E+01,7.00E+00,1.18E+02,1.10E-12
967680,2.00E+01,7.00E+00,1.18E+02,1.16E-12
967740,2.00E+01,7.00E+00,1.18E+02,1.26E-12
967800,2.00E+01,7.00E+00,1.18E+02,1.36E-12
967860,2.00E+01,7.00E+00,1.18E+02,1.46E-12
967920,2.00E+01,7.00E+00,1.18E+02,1.58E-12
967980,2.00E+01,7.00E+00,1.18E+02,1.62E-12
968040,2.00E+01,7.00E+00,1.18E+02,1.62E-12
968100,2.00E+01,7.00E+00,1.18E+02,1.56E-12
968160,2.00E+01,7.00E+00,1.18E+02,1.47E-12
968220,2.00E+01,7.00E+00,1.18E+02,1.38E-12
968280,2.00E+01,7.00E+00,1.18E+02,1.32E-12
968340,2.00E+01,7.00E+00,1.18E+02,1.26E-12
968400,2.00E+01,7.00E+00,1.18E+02,1.20E-12
968460,2.00E+01,7.00E+00,1.18E+02,1.15E-12
968520,2.00E+01,7.00E+00,1.18E+02,1.04E-12
968580,2.00E+01,7.00E+00,1.18E+02,9.87E-13
968640,2.00E+01,7.00E+00,1.18E+02,9.64E-13
968700,2.00E+01,7.00E+00,1.18E+02,1.00E-12
968760,2.00E+01,7.00E+00,1.18E+02,1.07E-12
968820,2.00E+01,7.00E+00,1.18E+02,1.16E-12
968880,2.00E+01,7.00E+00,1.18E+02,1.21E-12
968940,2.00E+01,7.00E+00,1.18E+02,1.28E-12
969000,2.00E+01,7.00E+00,1.18E+02,1.31E-12
969060,2.00E+01,7.00E+00,1.18E+02,1.34E-12
969120,2.00E+01,7.00E+00,1.18E+02,1.33E-12
969180,2.00E+01,7.00E+00,1.18E+02,1.24E-12
969240,2.00E+01,7.00E+00,1.18E+02,1.22E-12
969300,2.00E+01,7.00E+00,1.18E+02,1.20E-12
969360,2.00E+01,7.00E+00,1.18E+02,1.21E-12
969420,2.00E+01,7.00E+00,1.18E+02,1.32E-12
969480,2.00E+01,7.00E+00,1.18E+02,1.35E-12
969540,2.00E+01,7.00E+00,1.18E+02,1.31E-12
969600,2.00E+01,7.00E+00,1.18E+02,1.31E-12
969660,2.00E+01,7.00E+00,1.18E+02,1.28E-12
969720,2.00E+01,7.00E+00,1.18E+02,1.40E-12
969780,2.00E+01,7.00E+00,1.18E+02,1.50E-12
969840,2.00E+01,7.00E+00,1.18E+02,1.44E-12
969900,2.00E+01,7.00E+00,1.18E+02,1.35E-12
969960,2.00E+01,7.00E+00,1.18E+02,1.43E-12
970020,2.00E+01,7.00E+00,1.18E+02,1.60E-12
970080,2.00E+01,7.00E+00,1.18E+02,1.75E-12
970140,2.00E+01,7.00E+00,1.18E+02,1.85E-12
970200,2.00E+01,7.00E+00,1.18E+02,1.99E-12
970260,2.00E+01,7.00E+00,1.18E+02,2.17E-12
970320,2.00E+01,7.00E+00,1.18E+02,2.28E-12
970380,2.00E+01,7.00E+00,1.18E+02,2.38E-12
970440,2.00E+01,7.00E+00,1.18E+02,2.47E-12
970500,2.00E+01,7.00E+00,1.18E+02,2.50E-12
