time,velocity,density,density_new
73060,7645.491,3.27E-12,2.72E-12
73070,7645.379,3.26E-12,2.71E-12
73080,7645.269,3.23E-12,2.69E-12
73090,7645.16,3.21E-12,2.67E-12
73100,7645.052,3.20E-12,2.67E-12
73110,7644.945,3.18E-12,2.65E-12
73120,7644.839,3.15E-12,2.63E-12
73130,7644.734,3.11E-12,2.60E-12
73140,7644.629,3.08E-12,2.57E-12
73150,7644.526,3.05E-12,2.56E-12
73160,7644.422,3.03E-12,2.54E-12
73170,7644.32,2.99E-12,2.51E-12
73180,7644.217,2.95E-12,2.48E-12
73190,7644.115,2.92E-12,2.46E-12
73200,7644.014,2.89E-12,2.44E-12
73210,7643.912,2.86E-12,2.41E-12
73220,7643.811,2.82E-12,2.38E-12
73230,7643.709,2.78E-12,2.36E-12
73240,7643.608,2.77E-12,2.35E-12
73250,7643.507,2.78E-12,2.36E-12
73260,7643.405,2.80E-12,2.37E-12
73270,7643.303,2.81E-12,2.39E-12
73280,7643.201,2.82E-12,2.40E-12
73290,7643.098,2.82E-12,2.40E-12
73300,7642.994,2.83E-12,2.41E-12
73310,7642.89,2.85E-12,2.43E-12
73320,7642.785,2.87E-12,2.46E-12
73330,7642.68,2.89E-12,2.48E-12
73340,7642.573,2.91E-12,2.50E-12
73350,7642.466,2.93E-12,2.52E-12
73360,7642.358,2.96E-12,2.54E-12
73370,7642.248,2.97E-12,2.56E-12
73380,7642.137,2.99E-12,2.57E-12
73390,7642.025,3.00E-12,2.58E-12
73400,7641.911,3.01E-12,2.60E-12
73410,7641.795,3.03E-12,2.62E-12
73420,7641.678,3.06E-12,2.64E-12
73430,7641.558,3.08E-12,2.66E-12
73440,7641.436,3.09E-12,2.68E-12
73450,7641.312,3.10E-12,2.69E-12
73460,7641.186,3.10E-12,2.69E-12
73470,7641.057,3.11E-12,2.70E-12
73480,7640.926,3.11E-12,2.70E-12
73490,7640.793,3.12E-12,2.71E-12
73500,7640.658,3.15E-12,2.74E-12
73510,7640.52,3.16E-12,2.75E-12
73520,7640.38,3.18E-12,2.77E-12
73530,7640.238,3.19E-12,2.78E-12
73540,7640.094,3.20E-12,2.79E-12
73550,7639.947,3.21E-12,2.80E-12
73560,7639.797,3.22E-12,2.81E-12
73570,7639.645,3.23E-12,2.83E-12
73580,7639.49,3.25E-12,2.84E-12
73590,7639.333,3.26E-12,2.85E-12
73600,7639.172,3.26E-12,2.86E-12
73610,7639.009,3.27E-12,2.86E-12
73620,7638.842,3.29E-12,2.88E-12
73630,7638.673,3.31E-12,2.90E-12
73640,7638.5,3.34E-12,2.93E-12
73650,7638.324,3.37E-12,2.96E-12
73660,7638.145,3.38E-12,2.97E-12
73670,7637.963,3.43E-12,3.01E-12
73680,7637.778,3.45E-12,3.03E-12
73690,7637.589,3.47E-12,3.05E-12
73700,7637.398,3.48E-12,3.06E-12
73710,7637.203,3.50E-12,3.08E-12
73720,7637.005,3.52E-12,3.10E-12
73730,7636.804,3.52E-12,3.10E-12
73740,7636.599,3.54E-12,3.12E-12
73750,7636.391,3.54E-12,3.12E-12
73760,7636.18,3.53E-12,3.11E-12
73770,7635.966,3.53E-12,3.11E-12
73780,7635.748,3.50E-12,3.09E-12
73790,7635.527,3.47E-12,3.06E-12
73800,7635.302,3.45E-12,3.04E-12
73810,7635.074,3.43E-12,3.02E-12
73820,7634.843,3.41E-12,3.00E-12
73830,7634.608,3.38E-12,2.99E-12
73840,7634.37,3.37E-12,2.98E-12
73850,7634.129,3.35E-12,2.95E-12
73860,7633.884,3.33E-12,2.94E-12
73870,7633.636,3.30E-12,2.91E-12
73880,7633.385,3.27E-12,2.88E-12
73890,7633.13,3.23E-12,2.86E-12
73900,7632.872,3.21E-12,2.84E-12
73910,7632.611,3.20E-12,2.82E-12
73920,7632.347,3.18E-12,2.81E-12
73930,7632.079,3.16E-12,2.79E-12
73940,7631.808,3.14E-12,2.78E-12
73950,7631.535,3.12E-12,2.76E-12
73960,7631.258,3.10E-12,2.74E-12
73970,7630.978,3.09E-12,2.72E-12
73980,7630.695,3.07E-12,2.71E-12
73990,7630.409,3.04E-12,2.69E-12
74000,7630.12,3.02E-12,2.67E-12
74010,7629.828,2.99E-12,2.64E-12
74020,7629.533,2.97E-12,2.62E-12
74030,7629.236,2.94E-12,2.60E-12
74040,7628.936,2.93E-12,2.58E-12
74050,7628.633,2.91E-12,2.56E-12
74060,7628.327,2.89E-12,2.54E-12
74070,7628.019,2.87E-12,2.53E-12
74080,7627.709,2.85E-12,2.51E-12
74090,7627.395,2.83E-12,2.49E-12
74100,7627.08,2.81E-12,2.47E-12
74110,7626.762,2.79E-12,2.45E-12
74120,7626.442,2.77E-12,2.43E-12
74130,7626.12,2.74E-12,2.41E-12
74140,7625.796,2.72E-12,2.39E-12
74150,7625.469,2.70E-12,2.37E-12
74160,7625.141,2.68E-12,2.35E-12
74170,7624.811,2.66E-12,2.33E-12
74180,7624.479,2.63E-12,2.31E-12
74190,7624.146,2.61E-12,2.28E-12
74200,7623.81,2.58E-12,2.26E-12
74210,7623.474,2.56E-12,2.24E-12
74220,7623.136,2.54E-12,2.22E-12
74230,7622.796,2.52E-12,2.20E-12
74240,7622.456,2.50E-12,2.18E-12
74250,7622.114,2.48E-12,2.17E-12
74260,7621.772,2.47E-12,2.15E-12
74270,7621.428,2.45E-12,2.14E-12
74280,7621.084,2.45E-12,2.14E-12
74290,7620.739,2.45E-12,2.13E-12
74300,7620.393,2.43E-12,2.11E-12
74310,7620.047,2.40E-12,2.09E-12
74320,7619.701,2.38E-12,2.07E-12
74330,7619.355,2.37E-12,2.06E-12
74340,7619.008,2.37E-12,2.06E-12
74350,7618.661,2.37E-12,2.05E-12
74360,7618.315,2.36E-12,2.05E-12
74370,7617.968,2.36E-12,2.04E-12
74380,7617.623,2.36E-12,2.04E-12
74390,7617.277,2.36E-12,2.04E-12
74400,7616.932,2.38E-12,2.05E-12
74410,7616.588,2.39E-12,2.07E-12
74420,7616.245,2.41E-12,2.08E-12
74430,7615.903,2.40E-12,2.07E-12
74440,7615.562,2.40E-12,2.07E-12
74450,7615.222,2.38E-12,2.05E-12
74460,7614.884,2.37E-12,2.04E-12
74470,7614.547,2.37E-12,2.03E-12
74480,7614.212,2.37E-12,2.04E-12
74490,7613.879,2.38E-12,2.04E-12
74500,7613.548,2.39E-12,2.05E-12
74510,7613.218,2.38E-12,2.04E-12
74520,7612.891,2.38E-12,2.04E-12
74530,7612.567,2.39E-12,2.04E-12
74540,7612.244,2.39E-12,2.04E-12
74550,7611.925,2.40E-12,2.05E-12
74560,7611.608,2.43E-12,2.08E-12
74570,7611.294,2.47E-12,2.11E-12
74580,7610.983,2.50E-12,2.13E-12
74590,7610.675,2.54E-12,2.16E-12
74600,7610.371,2.59E-12,2.20E-12
74610,7610.07,2.64E-12,2.24E-12
74620,7609.773,2.68E-12,2.27E-12
74630,7609.479,2.70E-12,2.29E-12
74640,7609.189,2.71E-12,2.30E-12
74650,7608.903,2.71E-12,2.30E-12
74660,7608.621,2.72E-12,2.30E-12
74670,7608.344,2.74E-12,2.32E-12
74680,7608.07,2.76E-12,2.33E-12
74690,7607.802,2.77E-12,2.34E-12
74700,7607.538,2.77E-12,2.34E-12
74710,7607.278,2.72E-12,2.29E-12
74720,7607.024,2.68E-12,2.26E-12
74730,7606.774,2.69E-12,2.27E-12
74740,7606.53,2.75E-12,2.32E-12
74750,7606.291,2.84E-12,2.39E-12
74760,7606.057,2.92E-12,2.46E-12
74770,7605.829,2.97E-12,2.50E-12
74780,7605.606,2.95E-12,2.48E-12
74790,7605.389,2.88E-12,2.42E-12
74800,7605.178,2.79E-12,2.34E-12
74810,7604.973,2.72E-12,2.29E-12
74820,7604.774,2.71E-12,2.27E-12
74830,7604.582,2.71E-12,2.28E-12
74840,7604.396,2.70E-12,2.27E-12
74850,7604.216,2.68E-12,2.25E-12
74860,7604.043,2.64E-12,2.22E-12
74870,7603.876,2.60E-12,2.19E-12
74880,7603.717,2.58E-12,2.17E-12
74890,7603.564,2.59E-12,2.18E-12
74900,7603.418,2.63E-12,2.21E-12
74910,7603.28,2.67E-12,2.25E-12
74920,7603.149,2.70E-12,2.28E-12
74930,7603.025,2.71E-12,2.28E-12
74940,7602.908,2.72E-12,2.29E-12
74950,7602.799,2.71E-12,2.29E-12
74960,7602.698,2.69E-12,2.27E-12
74970,7602.605,2.63E-12,2.22E-12
74980,7602.519,2.56E-12,2.17E-12
74990,7602.441,2.52E-12,2.13E-12
75000,7602.371,2.50E-12,2.12E-12
75010,7602.31,2.49E-12,2.11E-12
75020,7602.256,2.50E-12,2.13E-12
75030,7602.21,2.54E-12,2.16E-12
75040,7602.173,2.56E-12,2.19E-12
75050,7602.144,2.55E-12,2.18E-12
75060,7602.123,2.54E-12,2.18E-12
75070,7602.111,2.55E-12,2.18E-12
75080,7602.107,2.57E-12,2.21E-12
75090,7602.112,2.59E-12,2.23E-12
75100,7602.125,2.64E-12,2.28E-12
75110,7602.147,2.69E-12,2.33E-12
75120,7602.178,2.75E-12,2.38E-12
75130,7602.217,2.79E-12,2.43E-12
75140,7602.266,2.83E-12,2.47E-12
75150,7602.323,2.86E-12,2.51E-12
75160,7602.389,2.90E-12,2.54E-12
75170,7602.464,2.93E-12,2.58E-12
75180,7602.548,2.96E-12,2.61E-12
75190,7602.641,2.99E-12,2.63E-12
75200,7602.742,3.01E-12,2.64E-12
75210,7602.853,3.05E-12,2.67E-12
75220,7602.973,3.10E-12,2.71E-12
75230,7603.101,3.17E-12,2.76E-12
75240,7603.239,3.22E-12,2.81E-12
75250,7603.386,3.27E-12,2.84E-12
75260,7603.542,3.29E-12,2.86E-12
75270,7603.707,3.31E-12,2.87E-12
75280,7603.881,3.35E-12,2.90E-12
75290,7604.065,3.39E-12,2.93E-12
75300,7604.258,3.43E-12,2.96E-12
75310,7604.459,3.46E-12,2.99E-12
75320,7604.67,3.49E-12,3.01E-12
75330,7604.89,3.52E-12,3.03E-12
75340,7605.119,3.56E-12,3.06E-12
75350,7605.357,3.61E-12,3.10E-12
75360,7605.605,3.67E-12,3.15E-12
75370,7605.861,3.73E-12,3.20E-12
75380,7606.126,3.81E-12,3.27E-12
75390,7606.4,3.89E-12,3.34E-12
75400,7606.682,3.95E-12,3.39E-12
75410,7606.974,4.02E-12,3.45E-12
75420,7607.274,4.10E-12,3.51E-12
75430,7607.583,4.19E-12,3.59E-12
75440,7607.901,4.27E-12,3.66E-12
75450,7608.227,4.33E-12,3.71E-12
75460,7608.562,4.41E-12,3.78E-12
75470,7608.905,4.48E-12,3.84E-12
75480,7609.257,4.57E-12,3.92E-12
75490,7609.617,4.66E-12,4.00E-12
75500,7609.986,4.76E-12,4.08E-12
75510,7610.362,4.85E-12,4.16E-12
75520,7610.747,4.93E-12,4.23E-12
75530,7611.14,5.00E-12,4.29E-12
75540,7611.54,5.06E-12,4.35E-12
75550,7611.949,5.12E-12,4.40E-12
75560,7612.365,5.18E-12,4.45E-12
75570,7612.788,5.23E-12,4.50E-12
75580,7613.219,5.27E-12,4.54E-12
75590,7613.658,5.33E-12,4.59E-12
75600,7614.104,5.39E-12,4.64E-12
75610,7614.557,5.45E-12,4.70E-12
75620,7615.017,5.51E-12,4.75E-12
75630,7615.484,5.57E-12,4.81E-12
75640,7615.958,5.63E-12,4.87E-12
75650,7616.438,5.70E-12,4.92E-12
75660,7616.926,5.76E-12,4.98E-12
75670,7617.42,5.83E-12,5.05E-12
75680,7617.92,5.90E-12,5.11E-12
75690,7618.427,5.97E-12,5.18E-12
75700,7618.939,6.04E-12,5.25E-12
75710,7619.458,6.12E-12,5.32E-12
75720,7619.982,6.21E-12,5.40E-12
75730,7620.513,6.30E-12,5.49E-12
75740,7621.048,6.39E-12,5.56E-12
75750,7621.59,6.47E-12,5.64E-12
75760,7622.136,6.55E-12,5.72E-12
75770,7622.688,6.64E-12,5.80E-12
75780,7623.245,6.73E-12,5.89E-12
75790,7623.806,6.82E-12,5.97E-12
75800,7624.372,6.91E-12,6.06E-12
75810,7624.943,7.00E-12,6.14E-12
75820,7625.518,7.08E-12,6.21E-12
75830,7626.097,7.16E-12,6.28E-12
75840,7626.68,7.24E-12,6.36E-12
75850,7627.267,7.32E-12,6.44E-12
75860,7627.858,7.40E-12,6.52E-12
75870,7628.453,7.48E-12,6.59E-12
75880,7629.05,7.57E-12,6.67E-12
75890,7629.651,7.64E-12,6.74E-12
75900,7630.255,7.72E-12,6.81E-12
75910,7630.862,7.78E-12,6.88E-12
75920,7631.471,7.86E-12,6.95E-12
75930,7632.083,7.94E-12,7.02E-12
75940,7632.697,8.02E-12,7.10E-12
75950,7633.313,8.11E-12,7.18E-12
75960,7633.931,8.19E-12,7.26E-12
75970,7634.552,8.28E-12,7.34E-12
75980,7635.173,8.36E-12,7.41E-12
75990,7635.796,8.42E-12,7.47E-12
76000,7636.421,8.47E-12,7.52E-12
76010,7637.046,8.54E-12,7.58E-12
76020,7637.673,8.60E-12,7.64E-12
76030,7638.3,8.67E-12,7.70E-12
76040,7638.928,8.75E-12,7.78E-12
76050,7639.556,8.83E-12,7.85E-12
76060,7640.184,8.91E-12,7.92E-12
76070,7640.812,8.98E-12,7.99E-12
76080,7641.441,9.06E-12,8.06E-12
76090,7642.069,9.13E-12,8.13E-12
76100,7642.696,9.20E-12,8.20E-12
76110,7643.323,9.27E-12,8.26E-12
76120,7643.949,9.35E-12,8.33E-12
76130,7644.574,9.43E-12,8.40E-12
76140,7645.198,9.50E-12,8.47E-12
76150,7645.82,9.58E-12,8.54E-12
76160,7646.441,9.65E-12,8.61E-12
76170,7647.06,9.73E-12,8.67E-12
76180,7647.677,9.79E-12,8.73E-12
76190,7648.292,9.85E-12,8.79E-12
76200,7648.905,9.90E-12,8.83E-12
76210,7649.515,9.96E-12,8.88E-12
76220,7650.123,1.00E-11,8.93E-12
76230,7650.728,1.01E-11,8.98E-12
76240,7651.331,1.01E-11,9.05E-12
76250,7651.93,1.02E-11,9.14E-12
76260,7652.525,1.04E-11,9.29E-12
76270,7653.118,1.04E-11,9.32E-12
76280,7653.707,1.05E-11,9.38E-12
76290,7654.292,1.06E-11,9.45E-12
76300,7654.873,1.07E-11,9.52E-12
76310,7655.45,1.07E-11,9.57E-12
76320,7656.022,1.08E-11,9.62E-12
76330,7656.59,1.08E-11,9.67E-12
76340,7657.154,1.09E-11,9.72E-12
76350,7657.713,1.09E-11,9.74E-12
76360,7658.267,1.10E-11,9.78E-12
76370,7658.816,1.10E-11,9.83E-12
76380,7659.36,1.11E-11,9.89E-12
76390,7659.899,1.12E-11,9.95E-12
76400,7660.432,1.12E-11,1.00E-11
76410,7660.959,1.13E-11,1.01E-11
76420,7661.481,1.14E-11,1.02E-11
76430,7661.996,1.14E-11,1.02E-11
76440,7662.506,1.15E-11,1.02E-11
76450,7663.009,1.15E-11,1.03E-11
76460,7663.507,1.16E-11,1.03E-11
76470,7663.997,1.17E-11,1.04E-11
76480,7664.482,1.18E-11,1.05E-11
76490,7664.959,1.18E-11,1.06E-11
76500,7665.43,1.19E-11,1.06E-11
76510,7665.894,1.20E-11,1.07E-11
76520,7666.35,1.21E-11,1.08E-11
76530,7666.8,1.21E-11,1.08E-11
76540,7667.243,1.22E-11,1.09E-11
76550,7667.678,1.23E-11,1.10E-11
76560,7668.105,1.24E-11,1.10E-11
76570,7668.525,1.25E-11,1.11E-11
76580,7668.938,1.25E-11,1.12E-11
76590,7669.343,1.26E-11,1.13E-11
76600,7669.74,1.27E-11,1.13E-11
76610,7670.129,1.27E-11,1.14E-11
76620,7670.51,1.28E-11,1.14E-11
76630,7670.883,1.29E-11,1.15E-11
76640,7671.248,1.29E-11,1.15E-11
76650,7671.605,1.30E-11,1.16E-11
76660,7671.953,1.30E-11,1.16E-11
76670,7672.294,1.31E-11,1.17E-11
76680,7672.626,1.32E-11,1.18E-11
76690,7672.949,1.32E-11,1.18E-11
76700,7673.264,1.32E-11,1.18E-11
76710,7673.57,1.33E-11,1.18E-11
76720,7673.868,1.33E-11,1.19E-11
76730,7674.158,1.33E-11,1.19E-11
76740,7674.438,1.34E-11,1.19E-11
76750,7674.71,1.34E-11,1.20E-11
76760,7674.973,1.34E-11,1.20E-11
76770,7675.228,1.35E-11,1.20E-11
76780,7675.473,1.35E-11,1.21E-11
76790,7675.71,1.36E-11,1.21E-11
76800,7675.938,1.37E-11,1.22E-11
76810,7676.157,1.37E-11,1.23E-11
76820,7676.367,1.38E-11,1.23E-11
76830,7676.568,1.38E-11,1.23E-11
76840,7676.761,1.38E-11,1.23E-11
76850,7676.944,1.38E-11,1.23E-11
76860,7677.119,1.39E-11,1.24E-11
76870,7677.284,1.39E-11,1.24E-11
76880,7677.441,1.39E-11,1.24E-11
76890,7677.589,1.39E-11,1.24E-11
76900,7677.728,1.39E-11,1.24E-11
76910,7677.858,1.40E-11,1.25E-11
76920,7677.979,1.40E-11,1.25E-11
76930,7678.092,1.41E-11,1.25E-11
76940,7678.196,1.41E-11,1.26E-11
76950,7678.291,1.42E-11,1.26E-11
76960,7678.377,1.42E-11,1.26E-11
76970,7678.455,1.42E-11,1.26E-11
76980,7678.524,1.42E-11,1.26E-11
76990,7678.584,1.43E-11,1.27E-11
77000,7678.636,1.43E-11,1.27E-11
77010,7678.679,1.43E-11,1.27E-11
77020,7678.714,1.43E-11,1.27E-11
77030,7678.741,1.43E-11,1.27E-11
77040,7678.759,1.43E-11,1.27E-11
77050,7678.768,1.43E-11,1.27E-11
77060,7678.77,1.43E-11,1.27E-11
77070,7678.764,1.43E-11,1.26E-11
77080,7678.749,1.43E-11,1.26E-11
77090,7678.726,1.43E-11,1.26E-11
77100,7678.696,1.43E-11,1.26E-11
77110,7678.658,1.43E-11,1.26E-11
77120,7678.612,1.42E-11,1.25E-11
77130,7678.558,1.42E-11,1.25E-11
77140,7678.496,1.42E-11,1.25E-11
77150,7678.427,1.41E-11,1.24E-11
77160,7678.351,1.41E-11,1.24E-11
77170,7678.267,1.40E-11,1.24E-11
77180,7678.177,1.40E-11,1.23E-11
77190,7678.078,1.40E-11,1.23E-11
77200,7677.973,1.39E-11,1.22E-11
77210,7677.861,1.39E-11,1.22E-11
77220,7677.742,1.38E-11,1.21E-11
77230,7677.617,1.38E-11,1.21E-11
77240,7677.484,1.37E-11,1.20E-11
77250,7677.346,1.36E-11,1.19E-11
77260,7677.201,1.36E-11,1.19E-11
77270,7677.049,1.35E-11,1.18E-11
77280,7676.891,1.34E-11,1.17E-11
77290,7676.728,1.34E-11,1.17E-11
77300,7676.558,1.33E-11,1.16E-11
77310,7676.382,1.32E-11,1.15E-11
